Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lang_fasttext,lang_confidence
112613,63VlXyGkSmKI0F4t0XPq2A,Gökhan Keser,Gökhan Keser,Kırık Ayna,40,187213,False,0.623,0.232,7,-8.186,0,0.0339,0.778,0.0,0.192,0.309,140.227,3,turkish,tr,0.7818486094474792
112614,6AAnY8H4tNTbcGP6KETgmA,Kezzo,Yangın,Yangın,39,244773,False,0.803,0.684,6,-8.697,0,0.0609,0.156,3.4e-05,0.127,0.289,127.002,4,turkish,tr,0.969178020954132
112615,2UILyUt1270c0RoIxTBNnP,Hande Mehan,Olamam,Olamam,39,177960,False,0.717,0.931,0,-6.977,1,0.0314,0.592,4.35e-06,0.261,0.964,115.993,4,turkish,tr,0.7812665700912476
112617,6bQ3YsMCZdISxAnDIWM2hY,Oguz Aksaç,Oğuzname,Niye Çattın Kaşlarını,39,211640,False,0.511,0.595,9,-4.612,0,0.0298,0.291,3.53e-05,0.134,0.188,95.927,4,turkish,tr,0.9996735453605652
112619,0O902NFSnEwxbTNTluL2Ie,Sattas,Şarkı Söylemek Lazım,Şarkı Söylemek Lazım,40,280710,False,0.61,0.553,5,-8.132,0,0.0346,0.262,0.044,0.0867,0.554,119.992,4,turkish,tr,0.9964603781700134
112620,7CWZVgUQXUF2rDpGjae1J6,Kaan Boşnak,Güzel Değil,Güzel Değil,40,135797,False,0.537,0.47,7,-14.577,1,0.113,0.611,0.0285,0.109,0.719,173.958,4,turkish,tr,0.9992058873176576
112621,7wPOMpOTxqaf2eVefEQU5U,Yedinci Ev,İçine Düştüm,Gitmeden Önce,39,214937,False,0.623,0.727,11,-6.528,0,0.0567,0.131,0.00121,0.104,0.345,136.105,4,turkish,tr,0.91907399892807
112622,0UAUIhvxs5Zl2QKPDSpMq3,Şanışer;Sokrat St,Umut,Bıktım Dünyadan,40,201618,True,0.667,0.753,1,-9.955,1,0.16,0.42,0.0,0.106,0.406,127.904,4,turkish,tr,0.9994983673095704
112623,36dfpaght4ZcDyNe6wWEfk,Sayedar;Önder Şahin,Bela Gelir Bulur Bizi,Bela Gelir Bulur Bizi,40,167471,True,0.647,0.67,6,-8.287,1,0.24,0.226,6.06e-05,0.208,0.879,176.175,4,turkish,tr,0.7015986442565918
112624,3gAex0HrVg17v5z6gGiwUQ,Can Gox,Ah Bir Ataş Ver,Ah Bir Ataş Ver,40,261670,False,0.502,0.566,7,-8.728,1,0.0307,0.29,0.0357,0.106,0.256,75.03,3,turkish,tr,0.8892019391059875
112625,4w5ioVLA2jho995QY2RHWS,Kenan Doğulu,Aşka Türlü Şeyler,Bir İleri İki Geri,40,261506,False,0.718,0.668,9,-6.484,0,0.0391,0.361,0.0,0.104,0.707,130.017,4,turkish,tr,0.9957877397537231
112627,2ABc8kK4RaccQs7NV2ddCC,No.1,Cehennemin Dibi,Kalmadım,40,273266,True,0.749,0.671,9,-10.635,0,0.102,0.0558,0.0,0.0995,0.898,100.015,4,turkish,tr,0.9980295896530152
112628,7iTZD4M4zMyJhDKk7JQSun,Sezen Aksu,Deli Kızın Türküsü,Kalbim Ege'de Kaldı,39,293573,False,0.445,0.121,6,-18.745,0,0.134,0.539,0.0,0.0978,0.291,162.926,3,turkish,tr,0.9993236064910888
112629,5iHZGWJIDGPjnQEXpLnI3n,Duman,Darmaduman,Sınana Sınana,39,379716,False,0.495,0.797,8,-7.378,0,0.0378,0.0282,0.0376,0.0605,0.721,90.338,4,turkish,tr,0.8515931963920593
112630,7jDophGhVVanhFlvkywzyX,Taladro,Hülya,Bağ Evi,40,190978,False,0.793,0.545,1,-6.999,1,0.324,0.127,0.0,0.116,0.588,82.03,4,turkish,tr,0.6143085360527039
112632,7iz4fcxfbxnqB50ITIKaRa,Ceg,DMT,Yatmadan Önce,39,174126,False,0.766,0.548,10,-8.507,0,0.104,0.0712,0.0715,0.152,0.201,136.016,4,turkish,tr,0.8489139676094055
112633,2NK2NdlDeRGcS4J5ZdMAKj,mor ve ötesi,Canlı Senfonik - Aya İrini,Oyunbozan - Canlı,39,280969,False,0.371,0.783,11,-6.878,0,0.0391,0.00254,0.000128,0.339,0.276,131.595,4,turkish,tr,0.7031726837158203
112634,3iX2aBQdzOMyqfc2umONBu,Hidra,08-13,Türkçe Rap,39,184615,True,0.713,0.957,1,-5.824,1,0.234,0.232,0.0,0.452,0.743,89.942,4,turkish,tr,0.4440570473670959
112635,4ADX2Fg1pHM0EeUCmvigJg,Sehabe;Yeis Sensura,His,Kitaplarda Yazmayan,40,192719,False,0.682,0.571,4,-8.693,0,0.0608,0.396,0.0,0.334,0.714,142.159,4,turkish,tr,0.6436491012573242
112637,1GthdGLkffYiwjYNk0Gy66,Hayko Cepkin,Sakin Olmam Lazım,Ben Gideyim,39,248333,False,0.573,0.623,8,-6.809,0,0.0297,0.104,2.62e-06,0.115,0.459,134.9,4,turkish,tr,0.8024625182151794
112640,3KThRpXIa6uyM9AMBpfBjM,Müzeyyen Senar,Gelse O Şuh Meclise (Deluxe),Gündüzüm Seninle,39,187750,False,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,turkish,tr,0.8029883503913879
112641,1Ozppabe5Tx59z2XEq65yH,Koray Candemir,Sade,Nefesini Tut,40,237306,False,0.695,0.555,2,-8.321,0,0.0306,0.0768,0.0024,0.184,0.523,118.008,4,turkish,tr,0.443897932767868
112642,6rrAa1Tzr00PzfrPUJ3QEz,Kolpa,Aşk Ve Hayat Hakkında,Ne Sevmeyi Bildik Biz Ne Sevilmeyi,39,266655,False,0.51,0.667,1,-6.551,0,0.0359,0.54,0.0,0.221,0.407,78.956,4,turkish,tr,0.910929799079895
112643,3wQLbN1jRDawNvHvqyC7wJ,Seksendört,"Ahmet Selçuk İlkan Unutulmayan Şarkılar, Vol. 2 (40 Yıl, 40 Ses, 40 Nefes)",Sarhoş Gibiyim,39,208751,False,0.644,0.733,7,-7.134,1,0.0273,0.0126,0.0,0.194,0.904,93.989,4,turkish,tr,0.9959856271743774
112644,4F8NuHhwTjco3NT1rGhMcs,Umut Kaya,Umut Kaya,Ben Seni Sevemedim,39,187617,False,0.599,0.811,8,-5.667,0,0.0368,0.105,0.0,0.0915,0.889,139.948,4,turkish,tr,0.5950695872306824
112645,1nXx62nYa06ic40v2KNeGo,Tankurt Manas;Baneva,Bilinçaltı,Yükseklere (feat. Baneva),40,183250,False,0.882,0.662,6,-6.264,0,0.219,0.641,0.0,0.169,0.567,119.884,4,turkish,tr,0.7660663723945618
112646,2hUvo9TxVWCbszNphTtNlJ,Malt,Kendi Adını Taşıyan İlk Albüm,Aşkın Gözü,39,237865,False,0.635,0.761,9,-3.992,0,0.0351,0.000538,0.000659,0.307,0.538,139.972,3,turkish,tr,0.9199182987213136
112647,2u1suQZ2iaj0yUomZ283Jz,Ceg;Aspova,Trapanasyon,Mangır,39,252180,True,0.848,0.581,3,-4.884,0,0.269,0.373,1.34e-06,0.227,0.486,124.805,4,turkish,tr,0.9082592129707336
112648,3nC6iMsN6ALaewr2LArtRQ,Pilli Bebek,Olsun,Anlıyorum,40,302773,False,0.254,0.692,9,-7.634,0,0.0382,0.00965,0.00408,0.16,0.367,166.036,3,turkish,tr,1.0000417232513428
112650,10n66m41IGjA2ZulKPK7Ew,Madrigal,Seni Dert Etmeler,Seni Dert Etmeler,77,188500,False,0.552,0.608,5,-11.211,0,0.0274,0.148,2.05e-05,0.332,0.835,88.002,4,turkish,tr,0.5637167096138
112652,3dqbjQcoEgezBPuAPt9zyj,Cem Öget,Erkenci Kuş (Orijinal Dizi Müzikleri),Erkenci Kuş Jenerik Slow,33,184259,False,0.34,0.379,4,-8.68,0,0.0337,0.947,0.0121,0.141,0.145,123.941,3,turkish,tr,0.3760774433612823
112653,05BJ8vGejJnZlLGNDTn1FB,Serhat Durmus,Minnet Eylemem,Minnet Eylemem,44,209208,False,0.611,0.466,1,-10.124,0,0.0332,0.0254,0.264,0.084,0.0502,140.008,4,turkish,tr,0.9311692118644714
112654,69RuOoiyE8yNt87aiBM2UC,Orkundk,Ananın Amına Kadar Yolun Var,Ananın Amına Kadar Yolun Var,40,155490,True,0.643,0.592,2,-10.362,1,0.278,0.685,0.0,0.1,0.544,62.508,4,turkish,tr,0.7516226768493652
112655,41o1OikLPIxHG3OBwtvpmU,Şam;Xir,P.O.P Mixtape pt.1,Çok Derin,39,203915,True,0.543,0.565,7,-11.424,0,0.292,0.497,5.23e-06,0.107,0.421,129.977,4,turkish,tr,0.9849227666854858
112658,0ynFJpdwxNpv22s2r5XEdj,Sufle,Seninle,Seninle,38,238064,False,0.667,0.645,9,-8.727,0,0.0319,0.0111,0.000114,0.216,0.499,123.994,4,turkish,tr,0.7677397727966309
112659,4P7b0CQDQos4tBDmsfyh9x,Son Feci Bisiklet,Çikolata,Çikolata,39,200145,False,0.541,0.84,4,-10.416,1,0.0338,0.146,0.00986,0.302,0.91,137.04,4,turkish,tr,0.721879780292511
112660,5708ZWpCPG8bTtbrcIPvGx,Ati242,Bulutlarda,Bulutlarda,39,162384,True,0.734,0.551,4,-10.879,0,0.0974,0.463,4.09e-05,0.11,0.648,144.058,4,turkish,tr,0.4260717928409576
112661,0N7MNRg9RpwmB51U5cTjCv,Birkan Nasuhoğlu,DİKEN,DİKEN,38,259339,False,0.388,0.498,3,-9.165,0,0.0492,0.65,0.000806,0.0982,0.259,84.567,4,turkish,tr,0.7975764870643616
112663,5UgUXbFkcVG4hcjGpve0ta,Şanışer;Ados,Umut,Kendim İçin,39,214256,False,0.537,0.417,11,-11.937,1,0.0936,0.646,0.0,0.102,0.478,73.916,3,turkish,tr,0.9964749813079834
112664,2fbHtVGsYXL95MRdGkEL5R,Mavi Işıklar,Mavi Işıklar - Türk Pop Tarihi,Sevgilim,39,203600,False,0.404,0.448,4,-10.731,0,0.0305,0.724,0.906,0.1,0.584,98.503,4,turkish,tr,0.671341061592102
112665,1YFw7jP8wvkrvrJ8nVtkNv,Deyim Yerindeyse,Bir Ben Yabancı,Bir Ben Yabancı,40,281566,False,0.389,0.516,5,-9.313,0,0.0328,0.835,0.00243,0.0818,0.434,165.68,4,turkish,tr,0.9362398386001588
112667,10gnTF3jj1awFsRNUKjWHg,Teoman,Teo,Motosikletli Kız,39,247720,False,0.495,0.969,4,-3.376,0,0.103,0.00189,0.0,0.225,0.621,179.729,4,turkish,tr,0.967995822429657
112669,29DAF4DKeSlS8D8ctbDzI1,Dolu Kadehi Ters Tut,Evim,Evim,40,140700,False,0.727,0.423,5,-12.411,0,0.0532,0.398,0.146,0.116,0.379,100.038,4,turkish,tr,0.6523048877716064
112672,0NoGNBOL1IxYIWWcZBad6q,maNga;Kenan Doğulu,Işıkları Söndürseler Bile,Bize Müsaade Ettim,39,232041,False,0.5,0.912,9,-5.725,0,0.0635,0.00181,0.0,0.152,0.312,139.865,4,turkish,tr,0.8094814419746399
112674,7aiG5WVfv2TSRjrXqQA811,Emre Altug,Zil,Çifte Kavrulmuş,38,305481,False,0.68,0.78,0,-5.851,0,0.0336,0.517,1.7e-06,0.136,0.776,141.96,4,turkish,tr,0.9194818139076232
112675,3alzMs9dw6XR4gIjbM9GmC,Şanışer,LUDOVICO II,Dünyadan Alacaklarım Var,40,195735,False,0.437,0.535,6,-11.528,0,0.152,0.159,0.0,0.343,0.439,92.819,4,turkish,tr,0.9827693700790404
112678,4wD1Vpnw2jUHs07HeAEeFt,Rota,İblisler,İblisler,39,233379,True,0.688,0.886,11,-5.435,1,0.339,0.115,0.0,0.187,0.667,144.972,4,turkish,tr,0.6926518082618713
112679,2WoePXK4XYZcLTRtPYMKUP,Saian,Berhava,Yerdeniz,39,210500,False,0.662,0.618,0,-12.235,0,0.26,0.0716,0.0,0.317,0.844,91.004,4,turkish,tr,0.7333230972290039
112680,4tGNtRblzjwLkHllmH8rIS,Moğollar,Umut Yolunu Bulur,Çaya Kaç Şeker,39,262293,False,0.541,0.52,0,-10.12,0,0.0314,0.372,0.0261,0.105,0.584,81.973,3,turkish,tr,0.9782867431640624
112681,0vkCMfjUHi6NDcWQFrHebQ,Ahiyan,SAKLAYANLARDANIM,Mahkeme Şarkısı,39,148971,False,0.624,0.452,0,-9.297,0,0.0361,0.027,1.44e-05,0.244,0.187,74.015,4,turkish,tr,0.9778224229812622
112683,0Knau01dc3C81fbyOCSj9F,Sagopa Kajmer,Ne Kaybederdin,Ne Kaybederdin,38,307764,False,0.64,0.647,1,-8.521,1,0.0964,0.00947,0.0,0.119,0.639,170.003,4,turkish,tr,0.2688145041465759
112685,1067ZkQkZgEHszEfnFWEgM,Şebnem Ferah,Can Kırıkları,Delgeç,38,255047,False,0.446,0.872,9,-3.133,0,0.057,0.0214,2.65e-06,0.0537,0.424,94.707,4,turkish,tr,0.9959093928337096
112687,258RIVFMuibgf38bu48HAW,Sertab Erener,İyiliğe Ninniler,Uyusun Da Büyüsün,38,107325,False,0.483,0.18,3,-9.416,0,0.0292,0.907,0.0,0.102,0.15,84.99,4,turkish,tr,0.9552468061447144
112688,6hPe40jIPik7hRZHwv7VtQ,Haluk Levent;Melek Mosso,Vasiyet,Zülüf,39,262399,False,0.553,0.778,9,-5.643,1,0.0314,0.244,5.95e-05,0.129,0.207,94.973,4,turkish,tr,0.8501201868057251
112692,0DT06IKGryQWR9pYnEaA85,Sagopa Kajmer,Saydam Odalar,İnsafa Gel,38,279240,False,0.597,0.832,2,-7.03,0,0.128,0.0239,6.37e-06,0.0988,0.454,168.011,4,turkish,tr,0.6918855309486389
112693,79uSVx8rnsOL9cHenhxjj8,Patron;Stabil,"Pmc Legacy, Vol.1",Dermanım yok,38,208747,True,0.775,0.572,2,-8.488,1,0.507,0.177,0.0,0.0795,0.284,150.018,4,turkish,tr,0.9990207552909852
112694,4QkKRtOPA0mU55JoyVqtQV,Sertab Erener,İyiliğe Ninniler,Çamlıbelden Çıktım Yayan,38,172013,False,0.481,0.248,9,-11.826,0,0.0311,0.977,4.77e-06,0.102,0.433,75.136,4,turkish,tr,0.958647608757019
112695,4I1JXqEZFMSH7y5xzEGGnH,Şebnem Ferah,Parmak İzi,Başka Bir Yol Var,38,239022,False,0.642,0.79,9,-7.845,0,0.0568,0.0792,0.000997,0.0985,0.39,130.052,4,turkish,tr,0.9975319504737854
112696,3jPifP48viX8AdmSOcUTMP,Teoman,Eski Bir Rüya Uğruna...,Yıldızları Yakalamak,38,234661,False,0.582,0.938,0,-5.951,0,0.0574,0.0296,0.0,0.359,0.88,150.015,4,turkish,tr,0.9464764595031738
112697,4RIlOkcNx3O9eFspSdEoQd,Güncel Gürsel Artıktay,"Bekliyorum, Öyleyse Yoksun",Yağmurla Gelen,39,239882,False,0.326,0.31,2,-19.063,0,0.0908,0.855,0.263,0.148,0.132,176.021,4,turkish,tr,0.8014751076698303
112698,4cePIfEB7d8xNEcvdTC8tU,Engin Nursani,Sen Nefsine Köle Oldun,Sen Nefsine Köle Oldun,40,232989,False,0.656,0.55,1,-6.589,1,0.0253,0.539,2.92e-05,0.0809,0.64,92.778,3,turkish,tr,0.309321790933609
112699,6A9LfLZ5pDN7os9fovGyGJ,Müzeyyen Senar,Çilingir Sofrası - Oturak Alemi,Sevmekten Kim Usanır,39,289733,False,0.327,0.422,5,-6.289,0,0.0398,0.803,0.00766,0.0947,0.34,145.945,4,turkish,tr,0.988789200782776
112703,2JmSLEqFPhIeeIOuxOYucI,Bossy,Yorgun,Fiyakalı Yok Oluşlar,38,204989,True,0.585,0.602,9,-7.443,1,0.0572,0.212,2.68e-05,0.0672,0.142,180.027,4,turkish,tr,0.9394786953926086
112704,4oaQcMvtAdT95zgC4KjZVA,rody dünyada,Keşif,Keşif,38,260269,False,0.594,0.295,2,-14.478,0,0.0364,0.212,0.0,0.138,0.27,148.013,4,turkish,tr,0.9988945722579956
112707,3B2iXJTdfe32vUmAsEYw5I,Ohash;Ezhel,Shahulean,Nerden Nereye,38,242037,False,0.592,0.528,6,-7.88,0,0.0968,0.148,0.0,0.0927,0.357,129.938,4,turkish,tr,0.3050755560398102
112708,2wRZom2rD6XFhTkv0uRlbl,Defa;Mavi,Gerçek Rüya,Gerçek Rüya,41,144490,False,0.684,0.51,1,-12.402,0,0.0788,0.0734,0.0,0.194,0.0962,103.033,4,turkish,tr,0.9711807370185852
112710,0GRUdNbFzhCFceOI8fLHoQ,MAW,BUZ,Ötesi Yok,38,172800,False,0.587,0.657,2,-8.949,1,0.0833,0.144,0.000406,0.157,0.303,187.493,3,turkish,tr,0.7002075910568237
112711,6mpF7xC1KXIlsczgPQmN1Z,Pinhani,Canlı Yayın (Live),Bir Damla Gözlerimde - Live,38,267146,False,0.578,0.58,9,-8.484,0,0.249,0.696,0.0,0.736,0.313,107.069,4,turkish,tr,0.9637788534164428
112712,1B0Qu88HC3dch1V4tXtSwZ,Tan Taşçı,İlk,İmkansız (Rüyalarım Olmasa),39,352634,False,0.458,0.757,7,-6.072,0,0.0794,0.625,2.34e-05,0.325,0.456,169.823,4,turkish,tr,0.9561983346939088
112715,0TnxZVgJKNtMfLddp6vvv4,Şanışer,Otuzuncu Gün,Cinayet,39,222690,False,0.663,0.676,4,-5.195,0,0.0557,0.0922,0.0,0.163,0.276,130.969,4,turkish,tr,0.610514760017395
112716,70t4FwQv2r1o9GQZmxrHVw,Anıl Piyancı,Sen Olmazsan,Sen Olmazsan,38,172983,False,0.764,0.555,11,-7.99,0,0.0722,0.317,0.0,0.165,0.403,124.136,4,turkish,tr,0.3351079821586609
112717,3MYtRN7kbtlNMNtGXCcQHh,Emre Nalbantoğlu,Derdi Neydi?,Sen nerden çıktın?,39,202666,False,0.377,0.701,9,-6.36,0,0.0773,0.0796,2.29e-05,0.089,0.539,137.995,4,turkish,tr,0.9996994733810424
112718,6KWnBmoNBrUzYB3njC7wAX,Göksel,Tam da Şu An,Tam da Şu An,40,222531,False,0.661,0.81,9,-5.599,0,0.0606,0.305,5.08e-05,0.0869,0.618,82.033,4,turkish,tr,0.7591593861579895
112719,7v6y0LgWhmP1IoMB575HWW,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,38,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,turkish,tr,0.9130123257637024
112722,7BHJeDZuB9QiTz7y5jewSj,Duman,Seni Kendime Sakladım,Sen Ben,38,204186,False,0.656,0.669,4,-5.535,1,0.0296,0.202,0.0,0.131,0.335,109.996,4,turkish,tr,0.4619113504886627
112723,7HLfJRAac399SuAd6Me2Bh,Ati242,Uçuyoz Gökyüzüne,Uçuyoz Gökyüzüne,39,189508,True,0.746,0.784,8,-7.981,1,0.059,0.691,0.0,0.109,0.802,113.04,4,turkish,tr,0.9640873074531556
112726,6UX8nGE5sT7FsUAgQILD6X,Kibariye,İşte Ses İşte Yorum,Lafımı Olur,38,212062,False,0.687,0.65,7,-11.052,0,0.0837,0.645,0.0,0.115,0.91,93.33,4,turkish,tr,0.9997077584266664
112728,26BXHBxL0h0V4wdKy9aXKX,Ayben,Başkan,Yol Ver,39,242124,False,0.765,0.699,3,-5.216,0,0.13,0.448,0.0,0.308,0.553,120.009,3,turkish,tr,0.42926225066185
112730,21PiVlkfkG1UXjJAj2xksB,No.1,Gün Size Günaydı,Gün Size Günaydı,39,208948,True,0.564,0.808,2,-4.805,1,0.224,0.00304,4.44e-06,0.59,0.656,84.809,4,turkish,tr,0.995147466659546
112731,1x87xvhX9vvDsMSpGCJx2o,Vera,Karşının Hikayesi,Mutluluk Reklamı - Akustik,39,213949,False,0.438,0.288,0,-9.669,1,0.0324,0.854,0.0,0.0967,0.19,82.155,4,turkish,tr,0.8131755590438843
112733,57NChv3uzjm8y4Y3x3Y8g0,Sertab Erener,Ben Yaşarım,Aç Sesini,38,240933,False,0.562,0.751,5,-6.478,1,0.0315,0.136,1.45e-06,0.0895,0.341,67.006,4,turkish,tr,0.8894259929656982
112734,2FBQ0rV0S780tLI4I5oUWZ,Emre Fel,Deli Sevda,Deli Sevda,39,300179,False,0.471,0.831,4,-5.215,0,0.0423,0.767,0.00022,0.135,0.224,145.944,4,turkish,tr,0.4315032064914703
112737,2xVoBE8IwIF3d7lpFE75iC,Teoman,Gecenin Sonuna Yolculuk,Gecenin Sonuna Yolculuk,38,280600,False,0.686,0.404,11,-7.457,0,0.0268,0.119,0.000386,0.108,0.56,100.932,4,turkish,tr,0.8727708458900452
112738,0HdOiqUyOvIKyMwDRcW4vh,Melek Mosso,Kızgınım,Kızgınım,39,218662,False,0.544,0.353,10,-9.752,0,0.0362,0.454,5.98e-06,0.0934,0.264,77.042,4,turkish,tr,0.9987136125564576
112739,1U2EecRng7FsdMZr3IlS0i,Cem Adrian,2020 Model: Murathan Mungan,"Eskidendi, Çok Eskiden",38,303454,False,0.301,0.348,9,-7.349,0,0.0454,0.825,0.0,0.118,0.354,175.3,3,turkish,tr,0.8050674200057983
112741,28ewfZ6bTCVCNOFEZ1Q7q8,Pentagram,Makina Elektrika,Maymunlar Gezegeni,39,296187,False,0.322,0.981,2,-6.576,1,0.075,3.05e-05,0.483,0.262,0.402,174.884,4,turkish,tr,0.7199671864509583
112744,1m37Hf4mCV6XoGA1AuSfR9,Moğollar,Moğollar'94,Dinleyiverin Gayri,38,235199,False,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,turkish,tr,0.3578503131866455
112745,4Cfx42Bl9RH5Z0ruiZoccb,Stabil,Kovala (Orijinal Film Müziği),Kovala - Orijinal Film Müziği,40,208705,False,0.763,0.679,6,-8.173,0,0.233,0.482,3.86e-06,0.112,0.34,135.071,4,turkish,tr,0.98631352186203
112746,7xMxs0Olfv0KKeaXmBZHYH,Doğan Canku,Best Of +3,Gecelerim,38,162801,False,0.475,0.289,0,-9.519,0,0.0393,0.926,1.09e-06,0.121,0.669,91.664,4,turkish,tr,0.9095607399940492
112748,1G6oaokLtM7Tn5ddWYFqbl,Grup Yorum,Sıyrılıp Gelen,Büyü,40,227648,False,0.515,0.353,5,-13.192,0,0.0324,0.816,1.06e-06,0.678,0.534,147.517,4,turkish,tr,0.6832794547080994
112749,2G79dQYPEChZWac5hHi4UU,Barış Akarsu,Düşmeden Bulutlarda Koşmam Gerek,Yaz Demedim,39,222680,False,0.633,0.865,4,-5.259,0,0.0546,0.22,6.62e-06,0.391,0.76,139.944,4,turkish,tr,0.8384058475494385
112752,6YOD2nHY0P3Usl4e58iO3m,Ozbi,Serserilik Ve Şiir,Bana Yol Söyle,39,260608,False,0.609,0.638,7,-8.149,0,0.0363,0.0517,0.0,0.0929,0.184,115.015,4,turkish,tr,0.9901338815689088
112753,0foCYfdIVahzQlj6H9ym6x,Sertab Erener,Aşk Ölmez,Sessiz Gemi,38,273000,False,0.371,0.462,7,-11.096,0,0.0583,0.377,0.0,0.26,0.462,135.872,3,turkish,tr,0.7747199535369873
112754,5nlAJwdemeX73vBXZhg1Fm,Ahmet Aslan,Konser Kayıtları,Divane Gönlüm Benim,39,209645,False,0.58,0.237,1,-11.489,0,0.0357,0.962,0.000564,0.108,0.631,113.125,4,turkish,tr,0.8685789108276367
112756,53XpYnPMm9sDql7MDj97yJ,Barış Manço,Dağlar Dağlar / Barış Manço Klasikleri,Kol Düğmeleri,37,206452,False,0.379,0.438,8,-8.725,1,0.0349,0.00191,3.35e-05,0.311,0.426,163.704,3,turkish,tr,0.9424042105674744
112757,0gb2OSLW7O6QFm3Wshx50B,Kerim Tekin,Kara Gözlüm,Kara Gözlüm,39,282000,False,0.502,0.413,2,-7.568,0,0.0509,0.578,0.0,0.0521,0.178,191.728,3,turkish,tr,0.9454023241996764
112758,3XI5LS5zvxcaqXIKXbr1ar,Sagopa Kajmer,Tek,Bu Böyledir (2021 Tek Edit),38,155500,False,0.742,0.559,6,-11.468,0,0.254,0.0146,0.000716,0.0852,0.215,89.972,4,turkish,tr,0.954948902130127
112759,7IPjHxPkwUbfVfKlh07VlJ,Bahadır Sağlam,Mavi,Kördüğüm,39,252693,False,0.545,0.489,9,-6.57,0,0.0309,0.784,0.0,0.0658,0.249,100.017,4,turkish,tr,0.9960632920265198
112760,1HHbvFwzFKz38MfEBJ4dPo,Artz;Şehinşah,İşin Mutfağı,Sizle Muhattabım (feat. Şehinşah),39,193796,True,0.767,0.622,4,-8.871,0,0.279,0.122,0.0,0.185,0.395,79.904,4,turkish,tr,0.952842891216278
112761,6s2u8neVUCKOxvKDW6ZT9o,Sertab Erener,Ben Yaşarım,Belki De Aşk Lazım Değildir,38,222733,False,0.461,0.39,7,-10.973,0,0.0385,0.577,7.04e-06,0.12,0.498,172.044,4,turkish,tr,0.9884967803955078
112763,3inki2RvQVvKtaruRmYcMJ,Karaçalı;Cem Adrian;Melis Danişmend,Sesindeki Yalnızlık (feat. Cem Adrian & Melis Danişmend),Sesindeki Yalnızlık (feat. Cem Adrian & Melis Danişmend),39,275086,False,0.338,0.892,9,-5.574,0,0.436,0.475,1.48e-05,0.0345,0.35,83.852,4,turkish,tr,0.7426979541778564
112764,4R654w6r5SSSmfyAzl0S86,Allame,AV,Işıklar,38,265454,True,0.726,0.906,6,-4.236,1,0.0767,0.672,0.0,0.337,0.573,132.067,4,turkish,tr,0.9499554634094238
112766,359vccqtXdNwLIND0s2nok,Kaan Tangöze,Gölge Etme,Kıyamet,38,274901,False,0.514,0.262,5,-12.981,1,0.0363,0.824,0.000156,0.0686,0.382,120.894,4,turkish,tr,0.53818678855896
112767,5rY3r2uYoHPswDaoQT0mmL,Kalben,Kaybolmuş,Kaybolmuş,39,338831,False,0.534,0.669,7,-9.534,1,0.0442,0.323,0.034,0.223,0.386,86.968,4,turkish,tr,0.9052208065986632
112769,6l7D7gpltHZOBXVzXjaA9t,Özgün,Aşık,Aşık,38,209995,False,0.704,0.871,2,-6.114,1,0.0514,0.159,0.0,0.154,0.95,132.006,4,turkish,tr,0.6590115427970886
112770,5RQOOES2NBTUhqhBaufWax,Tankurt Manas,Çene Kemiklerimi Kırdım,Çene Kemiklerimi Kırdım,39,127500,False,0.68,0.625,4,-14.203,0,0.143,0.361,0.0179,0.0891,0.857,160.035,4,turkish,tr,0.995468020439148
112771,07MuBzFv2Eyx5MEjW9bPIo,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Benim Gibi Olmayacak - Live,39,236501,False,0.455,0.575,2,-7.867,0,0.0339,0.789,2.38e-05,0.19,0.172,109.959,4,turkish,tr,0.9609419703483582
112772,37Bp57WSol5g0pLbXPVnQE,Birkan Nasuhoğlu,ne çok şey birikti içimde,Yollar Bitmez,38,196346,False,0.575,0.388,8,-13.337,0,0.0338,0.361,5.04e-06,0.145,0.366,124.03,3,turkish,tr,0.5559275150299072
112774,460EBoaiW3WaGkLOKfo2CO,Şebnem Ferah,"Bülent Ortaçgil İçin Söylenmiş Bülent Ortaçgil Şarkıları, Vol. 1",Değirmenler,38,254000,False,0.444,0.308,11,-13.634,0,0.064,0.126,0.0,0.141,0.0689,112.853,4,turkish,tr,0.9807973504066468
112777,4aoN6rHl9SkAZJw8BFh4yf,Zülfü Livaneli,Nefesim Nefesine,Nefesim Nefesine,38,338866,False,0.398,0.318,3,-12.283,1,0.0299,0.544,6.02e-06,0.0875,0.137,105.849,4,turkish,tr,0.9182142615318298
112778,6mboYkYC6aXpdixTQAm1y6,Sagopa Kajmer,Kötü İnsanları Tanıma Senesi,Sahibinin Sesi,38,265226,False,0.776,0.531,11,-9.429,1,0.119,0.11,0.0,0.118,0.789,92.027,4,turkish,tr,0.4804598689079284
