original_id,artists,track name,emotionality,emotion_type,emotion_score,culture
84694,Barış Manço,Sahilde,0.3916080161228107,JOY,0.7250990271568298,Turkish
84701,Selda Bağcan,Gesi Bağları,0.3053258380710282,SADNESS,0.7263585925102234,Turkish
84722,Flört,Onun Adı Hasan,0.19106940664925465,SADNESS,0.7284821271896362,Turkish
84727,3 Hürel,Sana Değmez,0.3903530573416432,SADNESS,0.981054425239563,Turkish
84748,Cem Karaca,Tatlı Dillim (Neredesin),0.3033129889234906,JOY,0.7456515431404114,Turkish
84763,Flört,Şakalar,0.26670578219696217,ANGER,0.5581896305084229,Turkish
84783,Cem Karaca,Oğluma,0.29633373513188715,LOVE,0.7709526419639587,Turkish
84794,Kamuran Akkor,Üstüme Düşme Benim,0.2601834110184546,SADNESS,0.4961511492729187,Turkish
84820,3 Hürel,Ağlarsa Anam Ağlar,0.21238830478790693,SADNESS,0.8864253163337708,Turkish
84829,Boikot,Hablarán Las Calles,0.22113231960515797,SADNESS,0.9646311402320862,Turkish
84861,Barış Manço,Çıt Çıt Çedene,0.34271184163438606,LOVE,0.9138973355293274,Turkish
84864,Barış Manço,Eski Bir Fincan,0.4077979526043919,SADNESS,0.9392828345298768,Turkish
84871,Barış Manço,Süper Babaanne,0.30700076886012606,JOY,0.5623316764831543,Turkish
84873,Kramp (TUR),Bir Dünya Arıyorum,0.24091347956884362,JOY,0.9987228512763976,Turkish
84874,Cem Karaca,1 Mayıs,0.4576547920097524,JOY,0.9867287278175354,Turkish
84879,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.4414407749345581,ANGER,0.9964800477027892,Turkish
84881,Genius Türkçe Çeviriler,Lil Baby - The Bigger Picture (Türkçe Çeviri),0.47630704366747756,SADNESS,0.8796922564506531,Turkish
84884,Barış Manço,Ham Meyvayı Kopardılar Dalından,0.2255510811462142,ANGER,0.7269536852836609,Turkish
84889,Cem Karaca,Nöbetçinin Türküsü,0.3202718863035281,JOY,0.6144645810127258,Turkish
84894,Cem Karaca,Bedava Yaşıyoruz,0.25401038747978544,JOY,0.9536274671554564,Turkish
84905,Barış Manço,Unutamıyorum,0.27485495772742397,JOY,0.9890148043632508,Turkish
84932,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),0.28296597890541475,ANGER,0.9964800477027892,Turkish
84961,Selda Bağcan,Adaletin Bu mu Dünya,0.2585775894244365,JOY,0.7579251527786255,Turkish
84965,Flört,Bu Havalarda Dönme Bana,0.40895710937607765,SADNESS,0.4001064598560333,Turkish
84971,Cem Karaca,Lümüne,0.39020496713669583,SADNESS,0.3547089397907257,Turkish
84972,Selda Bağcan,Niye Çattın Kaşlarını,0.5929417283391258,ANGER,0.4860301315784454,Turkish
84973,Kamuran Akkor,Kimbilir,0.4132035364368266,SADNESS,0.9981794357299804,Turkish
84979,Kamuran Akkor,Yalvarırım Affet,0.4567252089792436,SADNESS,0.9809354543685912,Turkish
84980,Selda Bağcan,Adaletin Bu mu Dünya,0.30340146053472283,JOY,0.7579251527786255,Turkish
84984,Barış Manço,Gibi Gibi,0.22953097262614572,SADNESS,0.8023791313171387,Turkish
84989,Barış Manço,Yolverin Ağalar Beyler!..,0.31236609218210554,LOVE,0.8729287385940552,Turkish
84990,J.R.R. Tolkien,The Hobbit (Bölüm 3 Kısa Bir Dinlenme) [Türkçe],0.22610748870264702,FEAR,0.929990291595459,Turkish
84992,Barış Manço,Anahtar,0.16938888650377593,LOVE,0.607883095741272,Turkish
84995,Cem Karaca,Bu Son Olsun,0.368299732943407,SADNESS,0.5886147618293762,Turkish
85113,Athena,Geberiyorum (Nâzım Hikmet Ran Günler Şiiri),0.2680624516530759,SADNESS,0.946731984615326,Turkish
85405,Çilekeş,Yetmiyor,0.20563687310821332,LOVE,0.9630045294761658,Turkish
85618,Cemiyette Pişiyorum,Supradin,0.09171767980288731,SADNESS,0.9882959723472596,Turkish
85663,Kaçak (TUR),Ölünür De,0.15060588672401493,SADNESS,0.9702657461166382,Turkish
85668,Montague Summers,"The Vampire, His Kith And Kin - Chapter 1",0.2479576489090649,FEAR,0.9754859805107116,Turkish
85706,Çilekeş,Siyah,0.1631995095096729,SADNESS,0.998583436012268,Turkish
85758,Athena,Yorulmak Olmaz,0.13900786520058478,SADNESS,0.7601174712181091,Turkish
85766,Pickpocket,Ne Farkeder,0.11903161630525042,SADNESS,0.5283783674240112,Turkish
85770,Cemiyette Pişiyorum,Beynim Yok,0.1033614221194368,SADNESS,0.9976856708526612,Turkish
85777,Cemiyette Pişiyorum,Gripin,0.10838538273381582,JOY,0.8147135972976685,Turkish
85858,Athena,Köpek,0.07039748847651367,JOY,0.6974414587020874,Turkish
85908,Athena,Mamak Türküsü (Yeni Türkü Zamansız),0.12517059796660512,JOY,0.921942174434662,Turkish
85968,Kolera,Dön Dünya,0.06863062867083428,JOY,0.7227703928947449,Turkish
86169,Athena,Geberiyorum (Nâzım Hikmet Ran Günler Şiiri),0.2680624516530759,SADNESS,0.946731984615326,Turkish
86659,Çilekeş,Yetmiyor,0.20563687310821332,LOVE,0.9630045294761658,Turkish
86807,Kilink,Oc (Aslında Alkol Hala Damarımda),0.43723592936294486,JOY,0.8416199684143066,Turkish
86866,Montague Summers,"The Vampire, His Kith And Kin - Chapter 1",0.2479576489090649,FEAR,0.9754859805107116,Turkish
86869,Cemiyette Pişiyorum,Supradin,0.09171767980288731,SADNESS,0.9882959723472596,Turkish
86908,Kaçak (TUR),Ölünür De,0.15060588672401493,SADNESS,0.9702657461166382,Turkish
86961,Kilink,Torba Var Mı Beyler,0.18282530712817052,ANGER,0.9764228463172911,Turkish
86967,Drunk High Jinks,Hayal Gücümde Ölücem,0.03504263978804348,JOY,0.7713238596916199,Turkish
98142,İntizam,Lütfen,0.400170054345036,SADNESS,0.9860633015632628,Turkish
98269,Patron,Hayat Bilgisi,0.1559646732515841,ANGER,0.6485065817832947,Turkish
98871,Keişan,Yüzüm Yok,0.08976653030075649,SADNESS,0.9973962306976318,Turkish
99482,Emre Fel,Sevgilim Biz Ayrıldık,0.40983879538848267,SADNESS,0.9873722791671752,Turkish
99649,Sertab Erener,Dandini Dandini Dastana,0.5081057714900845,ANGER,0.3828654885292053,Turkish
99799,Sertab Erener,Fış Fış Kayıkçı,0.531716910180217,JOY,0.9973301887512208,Turkish
99880,Sera Savaş,Anlatsam Anlatamam,0.29022038867802114,SADNESS,0.9788092970848083,Turkish
99903,Ufuk Beydemir,Ay Tenli Kadın,0.2610120429412971,LOVE,0.4738219380378723,Turkish
99934,Burcu Güneş,Yansın Geceler,0.2514077894749051,SADNESS,0.6678830981254578,Turkish
99979,Suzan Hacigarip,Şimdi Biraz Uyu,0.3442387537738272,SADNESS,0.925359308719635,Turkish
99981,Kaan Tangöze,Bir Kız Bana Emmi Dedi,0.5282088006149215,ANGER,0.8581915497779846,Turkish
99995,Melike Şahin,Nasır (Live at Zorlu PSM),0.33374473703261426,FEAR,0.5114221572875977,Turkish
99996,Barış Kocatürk,Kalmalısın,0.17574756877823786,JOY,0.9962220191955566,Turkish
101306,Umbrtka,Uhlí,0.9632903507853006,JOY,0.6091399192810059,Balkan
101763,Blokovski,Reci šta imaš,1.0,JOY,0.9908545017242432,Balkan
102188,Lauren Spencer Smith,Fingers Crossed,0.31129416567407275,ANGER,0.9198869466781616,Balkan
102221,Em Beihold,Numb Little Bug,0.21143563454569186,JOY,0.997934103012085,Balkan
102282,Tom Petty,Free Fallin’,0.2727916552848148,JOY,0.9720205068588256,Balkan
102442,Don McLean,American Pie,0.2782715789497185,SADNESS,0.8833143711090088,Balkan
102546,Don Henley,The Boys of Summer,0.13671064946814923,JOY,0.993779957294464,Balkan
103354,The Jackson 5,ABC,0.08144175728638142,JOY,0.9954808950424194,Balkan
105182,Resa Saffa Park,Tendencies,0.48240391840065655,SADNESS,0.7687572836875916,Balkan
105756,We Are Apex,Dior,0.4078977630499484,SADNESS,0.9803588390350342,Balkan
106018,ABBA,Dancing Queen,0.09402719744118618,JOY,0.8299615383148193,Balkan
106280,Moonica Mac,Dalarna,0.5010289338301938,LOVE,0.5070686340332031,Balkan
107089,The Human League,Don’t You Want Me,0.12147267667606579,JOY,0.8603650331497192,Balkan
107225,Электрофорез (Electroforez),Зло (Evil),0.14528842968124922,ANGER,0.4720350801944732,Balkan
109801,Michelle (DEU),Für mich bist du die Welt,0.2901049213431648,SADNESS,0.9982898831367492,Balkan
112167,Şehinşah,Az,0.0988429290579611,JOY,0.9789443016052246,Balkan
112373,Hidra,Zehir,0.13619804272980154,ANGER,0.8576370477676392,Balkan
112400,Anıl Emre Daldal,M.,0.4877065974524717,SADNESS,0.9671090245246888,Balkan
112433,Ceg,Dedemin Anadol’u,0.27732133025704975,ANGER,0.9869279265403748,Balkan
112452,KRU2,Tú,0.2712508676677219,SADNESS,0.9984750151634216,Balkan
1163,Plastilina Mosh,JAJAJA,0.026617835708781457,ANGER,0.8664516806602478,Balkan
14022,KIDZ BOP Kids,Levitating,0.06889341928701906,JOY,0.9953985810279846,Balkan
1557,Octobre Rouge,J’ai passé l’âge,0.1793304889452701,SADNESS,0.97278094291687,Balkan
17203,Alex S,Life As We Know It (feat. Odyssey),0.18762869456587183,JOY,0.9974204301834106,Balkan
1928,Șatra B.E.N.Z.,Atenție,0.12243005569234891,JOY,0.554707407951355,Balkan
19632,Don Henley,The Boys of Summer,0.13671064946814923,JOY,0.993779957294464,Balkan
20158,Avicii,Wake Me Up,0.11899374314412917,JOY,0.8171916604042053,Balkan
20541,Avicii,Wake Me Up (EDX Miami Sunset Radio Edit),0.09893858501518171,JOY,0.8629971742630005,Balkan
20564,Sean Paul,No Lie,0.05477496397999493,FEAR,0.9864397644996644,Balkan
20591,Black Eyed Peas,I Gotta Feeling,0.08687561681622433,SADNESS,0.6190000772476196,Balkan
20641,Black Eyed Peas,I Gotta Feeling,0.08687561681622433,SADNESS,0.6190000772476196,Balkan
21089,Sean Paul,No Lie,0.05477496397999493,FEAR,0.9864397644996644,Balkan
21670,Gifta,Vé Pa,0.11668456420566395,JOY,0.940139889717102,Balkan
2194,Counting Crows,Mr. Jones,0.10825251168377889,JOY,0.9730173349380492,Balkan
2243,No Doubt,Don’t Speak,0.191585050474791,SADNESS,0.98590350151062,Balkan
22472,Claustrofobia,Metal Malóka,0.14577126088608056,LOVE,0.611566960811615,Balkan
2247,Jimmy Eat World,The Middle,0.038992777874438195,ANGER,0.4192450940608978,Balkan
2268,Neon Trees,Everybody Talks,0.049504002259270236,SADNESS,0.9220139384269714,Balkan
2277,Smash Mouth,All Star,0.07043773405430126,JOY,0.3324396908283233,Balkan
2299,Swono,Album History,0.11549938089585568,JOY,0.9533686637878418,Balkan
2327,Hoobastank,The Reason,0.2325048806273356,SADNESS,0.9901037812232972,Balkan
23309,Three 6 Mafia,Destruction Terror,0.08669216417092684,JOY,0.8924117684364319,Balkan
23656,RÆVE (FRA),Firefly,0.09350477374861138,JOY,0.6855674982070923,Balkan
2383,Bishop Briggs,River,0.2402524140355215,JOY,0.7693929076194763,Balkan
25904,Akcent,Kylie,0.06895262135260377,JOY,0.8024855852127075,Balkan
28672,Kompany,Ragnarok,0.09557482438692319,JOY,0.9938608407974244,Balkan
29537,Kompany,Ragnarok,0.09557482438692319,JOY,0.9938608407974244,Balkan
30050,Ritviz,Aaj Na,0.2889171404268733,JOY,0.554677426815033,Balkan
30059,Avicii,Wake Me Up,0.11899374314412917,JOY,0.8171916604042053,Balkan
30181,Avicii,Wake Me Up (EDX Miami Sunset Radio Edit),0.09893858501518171,JOY,0.8629971742630005,Balkan
30284,Swedish House Mafia,Don’t You Worry Child (Radio Edit),0.10017720648114109,JOY,0.7492935061454773,Balkan
30386,Jonas Blue,Mama,0.10258946454652534,LOVE,0.9684532284736632,Balkan
30511,Ritviz,Barso,0.19255944118679155,JOY,0.316960334777832,Balkan
30557,Ritviz,Pran,0.23890703461763305,SADNESS,0.6848365664482117,Balkan
31033,Billie Eilish,bad guy,0.23919837517576917,ANGER,0.9931201934814452,Balkan
31192,Swedish House Mafia,Don’t You Worry Child (Radio Edit),0.10017720648114109,JOY,0.7492935061454773,Balkan
31378,Julia Michaels,What a Time,0.31823916255207774,JOY,0.7799603939056396,Balkan
31421,Alessia Cara,Scars to Your Beautiful,0.12647231937221595,JOY,0.7673452496528625,Balkan
31593,Carly Rae Jepsen,Call Me Maybe,0.13555063589772942,LOVE,0.9889827370643616,Balkan
31659,Sickflip,Roshni,0.2980061624170808,JOY,0.6041624546051025,Balkan
32064,Sickflip,Roshni,0.2980061624170808,JOY,0.6041624546051025,Balkan
32154,Sickflip,Roshni,0.2980061624170808,JOY,0.6041624546051025,Balkan
32354,Good Times Ahead,Hit It!,0.15907770832017035,JOY,0.9025512337684632,Balkan
32754,Mnogoznaal,DOF,0.0896332176569502,SADNESS,0.5400567650794983,Balkan
33031,Fall Out Boy,"Sugar, We’re Goin Down",0.06203000468841041,JOY,0.5619410276412964,Balkan
33092,Jimmy Eat World,The Middle,0.038992777874438195,ANGER,0.4192450940608978,Balkan
3331,Counting Crows,Mr. Jones,0.10825251168377889,JOY,0.9730173349380492,Balkan
33354,FACE,24 на 7,0.2656974858147526,SURPRISE,0.6921876668930054,Balkan
33402,BLUNTHOUSE,"Дико, например [Pharaoh cover]",0.20052205936785436,JOY,0.9935374855995178,Balkan
33510,quiizzzmeow,сети (nets),0.13771476956381629,SADNESS,0.949134349822998,Balkan
33807,PHARAOH,Акид (Acis),0.09521606985538977,SADNESS,0.7562722563743591,Balkan
3416,Smash Mouth,All Star,0.07043773405430126,JOY,0.3324396908283233,Balkan
34186,Tom Petty,Free Fallin’,0.2727916552848148,JOY,0.9720205068588256,Balkan
3425,No Doubt,Don’t Speak,0.191585050474791,SADNESS,0.98590350151062,Balkan
34290,Don McLean,American Pie,0.2782715789497185,SADNESS,0.8833143711090088,Balkan
34440,Don Henley,The Boys of Summer,0.13671064946814923,JOY,0.993779957294464,Balkan
3472,Neon Trees,Everybody Talks,0.049504002259270236,SADNESS,0.9220139384269714,Balkan
3479,Jimmy Eat World,The Middle,0.038992777874438195,ANGER,0.4192450940608978,Balkan
34992,Hiperkarma,Rád talált,0.0813799153373051,FEAR,0.9839330911636353,Balkan
3529,Hoobastank,The Reason,0.2325048806273356,SADNESS,0.9901037812232972,Balkan
3547,Swono,Album History,0.11549938089585568,JOY,0.9533686637878418,Balkan
3620,Bishop Briggs,River,0.2402524140355215,JOY,0.7693929076194763,Balkan
36563,Django,Anthracite,0.3023724233202018,FEAR,0.6197410821914673,Balkan
36610,Soolking,Zemër,0.020549369273763718,JOY,0.9895036220550536,Balkan
37217,2Pac,Ambitionz Az a Ridah,0.022901208387592048,ANGER,0.4309677481651306,Balkan
37328,MC Davi,Tudo no Privê,0.2605888722491444,ANGER,0.9555887579917908,Balkan
37331,Hoobastank,The Reason,0.2325048806273356,SADNESS,0.9901037812232972,Balkan
37721,MC Kako,Neurótico,0.27180930055298086,FEAR,0.9953987002372742,Balkan
39720,NAVACHA,Pegasus,0.11824404882553952,ANGER,0.997655987739563,Balkan
4307,Residente,La Cátedra,0.8931309725317018,SADNESS,0.845373272895813,Balkan
44080,Hoobastank,The Reason,0.2325048806273356,SADNESS,0.9901037812232972,Balkan
4513,ANIMA PRODUCCIONES,Alexander Hamilton (Cover en Español)-Hamilton El Musical,0.5788099520093815,JOY,0.923251748085022,Balkan
45651,​autumnn,“All the songs i enjoy listening to because i feel like making it”,0.6774568659978821,SADNESS,0.9663488864898682,Balkan
46313,Mac Miller,Family Lives,0.014660212461564848,ANGER,0.9839149713516236,Balkan
47342,A.S.I.A. (Band),Sună periculos,0.10467297468666298,ANGER,0.9884883761405944,Balkan
5005,Eve (JPN),廻廻奇譚 (Kaikai Kitan),0.06851543838359539,FEAR,0.9627355933189392,Balkan
51351,Ritviz,Aaj Na,0.2889171404268733,JOY,0.554677426815033,Balkan
51760,SAMBATA,Pinnak,0.10095323664558262,JOY,0.6052489876747131,Balkan
53193,Swedish House Mafia,Don’t You Worry Child (Radio Edit),0.10017720648114109,JOY,0.7492935061454773,Balkan
53382,Jonas Blue,Mama,0.10258946454652534,LOVE,0.9684532284736632,Balkan
53887,​Surf Mesa,ily (i love you baby),0.15872449736526645,LOVE,0.9455076456069946,Balkan
55102,Ritviz,Aaj Na,0.2889171404268733,JOY,0.554677426815033,Balkan
55508,Ritviz,Barso,0.19255944118679155,JOY,0.316960334777832,Balkan
55553,Ritviz,Pran,0.23890703461763305,SADNESS,0.6848365664482117,Balkan
55654,Sickflip,Roshni,0.2980061624170808,JOY,0.6041624546051025,Balkan
56005,Ritviz,Aaj Na,0.2889171404268733,JOY,0.554677426815033,Balkan
56078,Glass Animals,Heat Waves,0.2370232425621187,JOY,0.7493231892585754,Balkan
56092,Glass Animals,Heat Waves,0.2370232425621187,JOY,0.7493231892585754,Balkan
56212,Ritviz,Barso,0.19255944118679155,JOY,0.316960334777832,Balkan
56260,Ritviz,Pran,0.23890703461763305,SADNESS,0.6848365664482117,Balkan
56487,Neon Trees,Everybody Talks,0.049504002259270236,SADNESS,0.9220139384269714,Balkan
56659,Bikki Gurung,Marijau,0.2986898947481936,SADNESS,0.5709213018417358,Balkan
57005,Ritviz,Aaj Na,0.2889171404268733,JOY,0.554677426815033,Balkan
57127,Glass Animals,Heat Waves,0.2370232425621187,JOY,0.7493231892585754,Balkan
57128,Glass Animals,Heat Waves,0.2370232425621187,JOY,0.7493231892585754,Balkan
57411,Ritviz,Barso,0.19255944118679155,JOY,0.316960334777832,Balkan
57461,Ritviz,Pran,0.23890703461763305,SADNESS,0.6848365664482117,Balkan
57932,Neon Trees,Everybody Talks,0.049504002259270236,SADNESS,0.9220139384269714,Balkan
5801,Eve (JPN),廻廻奇譚 (Kaikai Kitan),0.07091128255951212,FEAR,0.9627355933189392,Balkan
59319,Sayedar,Bedel,0.12161393601340262,ANGER,0.919826090335846,Balkan
60327,James Joyce,Finnegans Wake (Chap. 2.1),0.25376410025296664,JOY,0.9241195917129515,Balkan
60823,Loose Buttons,617,0.1606665521798213,FEAR,0.9657505750656128,Balkan
6097,Bucovina,Așteaptă-mă dincolo de moarte,0.12278594130828613,SADNESS,0.9974675178527832,Balkan
6779,Samael,Telepath,0.07237358693368792,JOY,0.997806966304779,Balkan
6816,Nordjevel,Norges sorte himmel,0.26275283036388314,JOY,0.9821723103523254,Balkan
71022,Bon Jovi,Livin’ on a Prayer,0.05899475199829063,LOVE,0.6100801229476929,Balkan
71228,Hoobastank,The Reason,0.2325048806273356,SADNESS,0.9901037812232972,Balkan
72243,Spotify,New Music Friday 122719,0.21414957340486138,ANGER,0.8040071725845337,Balkan
72606,Wildways,Ветивер (Vetiver),0.12686089250875465,JOY,0.9854560494422911,Balkan
73860,Community Lists,Genius Picks Songs 2014,0.19615173843672112,JOY,0.9370652437210084,Balkan
74478,Rita Lee,"Nem Luxo, Nem Lixo",0.2622611405771913,JOY,0.9942029118537904,Balkan
76250,Andrea Bocelli,"Quizàs, Quizàs, Quizàs",0.36320276575914384,SADNESS,0.6910809278488159,Balkan
76837,Sissel,"Upp gledjest alle, gledjest no",0.44634315260471835,JOY,0.6152307391166687,Balkan
79015,OneRepublic,Counting Stars,0.12827996815858028,JOY,0.3476854264736175,Balkan
79077,Keane,Somewhere Only We Know,0.17509452446511048,SADNESS,0.581712007522583,Balkan
79085,Keane,Somewhere Only We Know,0.17509452446511048,SADNESS,0.581712007522583,Balkan
79504,Residente,La Cátedra,0.8931309725317018,SADNESS,0.845373272895813,Balkan
80401,Ritviz,Aaj Na,0.2889171404268733,JOY,0.554677426815033,Balkan
81526,Billie Eilish,bad guy,0.23919837517576917,ANGER,0.9931201934814452,Balkan
81752,Olivia Rodrigo,deja vu,0.2853861182555586,JOY,0.9965230226516724,Balkan
82033,Jimmy Eat World,The Middle,0.038992777874438195,ANGER,0.4192450940608978,Balkan
83045,Swedish House Mafia,Don’t You Worry Child (Radio Edit),0.10017720648114109,JOY,0.7492935061454773,Balkan
85006,182,I Miss You-blink,0.12188691754792083,SADNESS,0.7247115969657898,Balkan
85048,Jimmy Eat World,The Middle,0.038992777874438195,ANGER,0.4192450940608978,Balkan
85693,Depresszio,Nem akarok elszakadni,0.03662432549635283,JOY,0.5443454384803772,Balkan
86005,182,I Miss You-blink,0.12188691754792083,SADNESS,0.7247115969657898,Balkan
86127,Jimmy Eat World,The Middle,0.038992777874438195,ANGER,0.4192450940608978,Balkan
86948,Depresszio,Nem akarok elszakadni,0.03662432549635283,JOY,0.5443454384803772,Balkan
87043,Swono,Album History,0.11549938089585568,JOY,0.9533686637878418,Balkan
87632,Rita Lee,"Nem Luxo, Nem Lixo",0.2622611405771913,JOY,0.9942029118537904,Balkan
91029,Imagine Dragons,Believer,0.05330157223945228,LOVE,0.3095937669277191,Balkan
91036,Imagine Dragons,Thunder,0.13402742918302302,LOVE,0.4061070084571838,Balkan
91066,OneRepublic,Counting Stars,0.12827996815858028,JOY,0.3476854264736175,Balkan
91169,182,I Miss You-blink,0.12188691754792083,SADNESS,0.7247115969657898,Balkan
91218,Fall Out Boy,"Sugar, We’re Goin Down",0.06203000468841041,JOY,0.5619410276412964,Balkan
91287,Bon Jovi,Livin’ on a Prayer,0.05899475199829063,LOVE,0.6100801229476929,Balkan
91300,Eve (JPN),廻廻奇譚 (Kaikai Kitan),0.06851543838359539,FEAR,0.9627355933189392,Balkan
91463,Keane,Somewhere Only We Know,0.17509452446511048,SADNESS,0.581712007522583,Balkan
91834,Tom Petty,Free Fallin’,0.2727916552848148,JOY,0.9720205068588256,Balkan
91887,Counting Crows,Mr. Jones,0.10825251168377889,JOY,0.9730173349380492,Balkan
94059,Benighted Illusion,Lurker of the Barathrum,0.4434959584972543,SADNESS,0.5267611742019653,Balkan
94324,Mezsiah,Novacane,0.21980211826899743,ANGER,0.9978950023651124,Balkan
98065,Ben Platt,​imagine,0.2654663656170847,SADNESS,0.4872341454029083,Balkan
9854,Costa Gold,Backstage,0.045369052099802104,JOY,0.7126712203025818,Balkan
99187,Lauren Spencer Smith,Fingers Crossed,0.31129416567407275,ANGER,0.9198869466781616,Balkan
99220,Em Beihold,Numb Little Bug,0.21143563454569186,JOY,0.997934103012085,Balkan
99282,Tom Petty,Free Fallin’,0.2727916552848148,JOY,0.9720205068588256,Balkan
99442,Don McLean,American Pie,0.2782715789497185,SADNESS,0.8833143711090088,Balkan
99544,Don Henley,The Boys of Summer,0.13671064946814923,JOY,0.993779957294464,Balkan
